genome_id	dog	bin_idx	read_hits	sample_hits	samples	bin_start	bin_stop
G000436435	Yes	136	79	16	[10317.000096861,10317.000096909,10317.000096989,10317.000097005,10317.000098379,10317.000098435,10317.000101074,10317.000101100,10317.000101112,10317.000101114,10317.000101119,10317.000101124,10317.000101145,10317.000101242,10317.000101262,10317.000101389]	721984	727332
G000436435	not provided	136	29	10	[10317.000075986,10317.000101094,10317.000101178,10317.000101180,10317.000101211,10317.000101212,10317.000101251,10317.000101252,10317.000102740,10317.000102741]	721984	727332
G000436435	No	137	40	13	[10317.000035779,10317.000094753,10317.000100524,10317.000101078,10317.000101096,10317.000101103,10317.000101104,10317.000101133,10317.000101174,10317.000101175,10317.000101198,10317.000101386,10317.000102791]	727332	732680
G000436435	Yes	137	71	16	[10317.000096861,10317.000096909,10317.000096989,10317.000097005,10317.000098379,10317.000098435,10317.000101074,10317.000101076,10317.000101112,10317.000101114,10317.000101119,10317.000101124,10317.000101132,10317.000101242,10317.000101262,10317.000101389]	727332	732680
G000436435	not provided	137	30	8	[10317.000075986,10317.000101180,10317.000101211,10317.000101212,10317.000101251,10317.000101252,10317.000102740,10317.000102741]	727332	732680
G000436435	No	138	35	14	[10317.000035779,10317.000094753,10317.000100515,10317.000101078,10317.000101096,10317.000101103,10317.000101104,10317.000101133,10317.000101174,10317.000101175,10317.000101198,10317.000101250,10317.000101386,10317.000102791]	732680	738028
G000436435	Yes	138	76	16	[10317.000096861,10317.000096909,10317.000096989,10317.000097005,10317.000098379,10317.000098435,10317.000101074,10317.000101076,10317.000101100,10317.000101112,10317.000101114,10317.000101124,10317.000101132,10317.000101145,10317.000101262,10317.000101389]	732680	738028
G000436435	not provided	138	19	6	[10317.000101094,10317.000101180,10317.000101212,10317.000101251,10317.000101252,10317.000102740]	732680	738028
G000436435	No	139	52	14	[10317.000035779,10317.000092644,10317.000094753,10317.000100524,10317.000101096,10317.000101103,10317.000101104,10317.000101133,10317.000101174,10317.000101175,10317.000101198,10317.000101250,10317.000101386,10317.000102791]	738028	743377
G000436435	Yes	139	94	15	[10317.000096861,10317.000096909,10317.000096989,10317.000097005,10317.000098379,10317.000098435,10317.000101074,10317.000101112,10317.000101114,10317.000101119,10317.000101124,10317.000101132,10317.000101242,10317.000101262,10317.000101389]	738028	743377
G000436435	not provided	139	53	10	[10317.000075986,10317.000101094,10317.000101178,10317.000101180,10317.000101211,10317.000101212,10317.000101251,10317.000101252,10317.000102740,10317.000102741]	738028	743377
G000436435	No	140	52	14	[10317.000035779,10317.000094753,10317.000100524,10317.000101096,10317.000101103,10317.000101104,10317.000101133,10317.000101174,10317.000101175,10317.000101198,10317.000101250,10317.000101386,10317.000102791,10317.000103679]	743377	748725
G000436435	Yes	140	97	16	[10317.000096861,10317.000096909,10317.000096989,10317.000097005,10317.000098379,10317.000098435,10317.000101074,10317.000101100,10317.000101112,10317.000101114,10317.000101119,10317.000101124,10317.000101132,10317.000101242,10317.000101262,10317.000101389]	743377	748725
G000436435	not provided	140	36	9	[10317.000075986,10317.000101094,10317.000101178,10317.000101211,10317.000101212,10317.000101251,10317.000101252,10317.000102740,10317.000102741]	743377	748725
G000436435	No	141	48	13	[10317.000035779,10317.000094753,10317.000100524,10317.000101096,10317.000101103,10317.000101104,10317.000101133,10317.000101174,10317.000101175,10317.000101198,10317.000101250,10317.000101386,10317.000102791]	748725	754073
G000436435	Yes	141	126	17	[10317.000096861,10317.000096909,10317.000096989,10317.000097005,10317.000098379,10317.000098435,10317.000101074,10317.000101076,10317.000101112,10317.000101114,10317.000101119,10317.000101124,10317.000101132,10317.000101145,10317.000101242,10317.000101262,10317.000101389]	748725	754073
G000436435	not provided	141	32	9	[10317.000075986,10317.000101094,10317.000101178,10317.000101180,10317.000101212,10317.000101251,10317.000101252,10317.000102740,10317.000102741]	748725	754073
G000436435	No	142	54	16	[10317.000035779,10317.000094753,10317.000100524,10317.000101078,10317.000101084,10317.000101096,10317.000101103,10317.000101104,10317.000101133,10317.000101174,10317.000101175,10317.000101198,10317.000101250,10317.000101386,10317.000102791,10317.000103679]	754073	759421
G000436435	Yes	142	116	16	[10317.000096861,10317.000096909,10317.000096989,10317.000097005,10317.000098379,10317.000098435,10317.000101074,10317.000101076,10317.000101100,10317.000101112,10317.000101114,10317.000101119,10317.000101124,10317.000101132,10317.000101262,10317.000101389]	754073	759421
G000436435	not provided	142	31	8	[10317.000075986,10317.000101094,10317.000101180,10317.000101212,10317.000101251,10317.000101252,10317.000102740,10317.000102741]	754073	759421
G000436435	No	143	50	12	[10317.000035779,10317.000094753,10317.000100524,10317.000101078,10317.000101096,10317.000101103,10317.000101104,10317.000101174,10317.000101175,10317.000101250,10317.000101386,10317.000102791]	759421	764769
G000436435	Yes	143	93	16	[10317.000096861,10317.000096909,10317.000096989,10317.000097005,10317.000098379,10317.000098435,10317.000101074,10317.000101112,10317.000101114,10317.000101119,10317.000101124,10317.000101132,10317.000101145,10317.000101242,10317.000101262,10317.000101389]	759421	764769
G000436435	not provided	143	33	6	[10317.000101180,10317.000101212,10317.000101251,10317.000101252,10317.000102740,10317.000102741]	759421	764769
G000436435	No	144	36	10	[10317.000035779,10317.000094753,10317.000100524,10317.000101133,10317.000101174,10317.000101175,10317.000101198,10317.000101250,10317.000101386,10317.000102791]	764769	770117
G000436435	Yes	144	56	14	[10317.000096861,10317.000096909,10317.000096989,10317.000097005,10317.000098379,10317.000098435,10317.000101074,10317.000101112,10317.000101114,10317.000101124,10317.000101132,10317.000101242,10317.000101262,10317.000101389]	764769	770117
G000436435	not provided	144	25	8	[10317.000075986,10317.000101178,10317.000101211,10317.000101212,10317.000101251,10317.000101252,10317.000102740,10317.000102741]	764769	770117
G000436435	No	145	25	8	[10317.000035779,10317.000094753,10317.000101096,10317.000101104,10317.000101133,10317.000101175,10317.000101386,10317.000102791]	770117	775465
G000436435	Yes	145	42	15	[10317.000096861,10317.000096909,10317.000096989,10317.000097005,10317.000098379,10317.000098435,10317.000101074,10317.000101076,10317.000101112,10317.000101114,10317.000101119,10317.000101124,10317.000101242,10317.000101262,10317.000101389]	770117	775465
G000436435	not provided	145	16	9	[10317.000075986,10317.000101178,10317.000101180,10317.000101211,10317.000101212,10317.000101251,10317.000101252,10317.000102740,10317.000102741]	770117	775465
G000436435	No	146	36	11	[10317.000094753,10317.000100524,10317.000101096,10317.000101103,10317.000101104,10317.000101133,10317.000101174,10317.000101175,10317.000101198,10317.000101386,10317.000102791]	775465	780813
G000436435	Yes	146	88	16	[10317.000096861,10317.000096909,10317.000096989,10317.000097005,10317.000098379,10317.000098435,10317.000101074,10317.000101076,10317.000101100,10317.000101112,10317.000101114,10317.000101119,10317.000101124,10317.000101145,10317.000101242,10317.000101389]	775465	780813
G000436435	not provided	146	18	6	[10317.000075986,10317.000101212,10317.000101251,10317.000101252,10317.000102740,10317.000102741]	775465	780813
G000436435	No	147	34	14	[10317.000035779,10317.000092644,10317.000094753,10317.000100524,10317.000101078,10317.000101096,10317.000101103,10317.000101104,10317.000101133,10317.000101174,10317.000101175,10317.000101250,10317.000101386,10317.000102791]	780813	786161
G000436435	Yes	147	66	17	[10317.000096861,10317.000096909,10317.000096989,10317.000097005,10317.000098379,10317.000098435,10317.000101074,10317.000101076,10317.000101100,10317.000101112,10317.000101114,10317.000101119,10317.000101124,10317.000101132,10317.000101242,10317.000101262,10317.000101389]	780813	786161
G000436435	not provided	147	14	5	[10317.000101212,10317.000101251,10317.000101252,10317.000102740,10317.000102741]	780813	786161
G000436435	No	148	35	10	[10317.000035779,10317.000094753,10317.000101078,10317.000101096,10317.000101103,10317.000101104,10317.000101133,10317.000101175,10317.000101386,10317.000102791]	786161	791509
G000436435	Yes	148	43	11	[10317.000096861,10317.000096909,10317.000096989,10317.000097005,10317.000101074,10317.000101112,10317.000101114,10317.000101124,10317.000101132,10317.000101262,10317.000101389]	786161	791509
G000436435	not provided	148	14	4	[10317.000101094,10317.000101211,10317.000101251,10317.000101252]	786161	791509
G000436435	No	149	32	7	[10317.000094753,10317.000101096,10317.000101174,10317.000101175,10317.000101250,10317.000101386,10317.000102791]	791509	796857
G000436435	Yes	149	32	13	[10317.000096861,10317.000096909,10317.000098435,10317.000101074,10317.000101076,10317.000101100,10317.000101112,10317.000101114,10317.000101119,10317.000101124,10317.000101132,10317.000101262,10317.000101389]	791509	796857
G000436435	not provided	149	14	5	[10317.000101094,10317.000101178,10317.000101180,10317.000101251,10317.000101252]	791509	796857
G000436435	No	150	47	15	[10317.000035779,10317.000092644,10317.000094753,10317.000101073,10317.000101096,10317.000101103,10317.000101104,10317.000101133,10317.000101174,10317.000101175,10317.000101198,10317.000101250,10317.000101386,10317.000102791,10317.000103679]	796857	802205
G000436435	Yes	150	91	14	[10317.000096861,10317.000096909,10317.000096989,10317.000097005,10317.000098379,10317.000098435,10317.000101074,10317.000101112,10317.000101114,10317.000101119,10317.000101124,10317.000101132,10317.000101242,10317.000101389]	796857	802205
G000436435	not provided	150	24	7	[10317.000075986,10317.000101180,10317.000101212,10317.000101251,10317.000101252,10317.000102740,10317.000102741]	796857	802205
G000436435	No	151	27	11	[10317.000035779,10317.000094753,10317.000100524,10317.000101096,10317.000101103,10317.000101104,10317.000101133,10317.000101174,10317.000101250,10317.000101386,10317.000102791]	802205	807553
G000436435	Yes	151	54	13	[10317.000096861,10317.000096989,10317.000097005,10317.000098379,10317.000098435,10317.000101074,10317.000101076,10317.000101112,10317.000101114,10317.000101132,10317.000101242,10317.000101262,10317.000101389]	802205	807553
G000436435	not provided	151	11	7	[10317.000101094,10317.000101178,10317.000101211,10317.000101212,10317.000101251,10317.000101252,10317.000102741]	802205	807553
G000436435	No	152	33	13	[10317.000035779,10317.000092644,10317.000094753,10317.000100524,10317.000101096,10317.000101104,10317.000101133,10317.000101174,10317.000101175,10317.000101198,10317.000101250,10317.000101386,10317.000102791]	807553	812901
G000436435	Yes	152	103	16	[10317.000096861,10317.000096909,10317.000096989,10317.000097005,10317.000098379,10317.000098435,10317.000101074,10317.000101076,10317.000101100,10317.000101112,10317.000101114,10317.000101119,10317.000101124,10317.000101242,10317.000101262,10317.000101389]	807553	812901
G000436435	not provided	152	18	7	[10317.000101180,10317.000101211,10317.000101212,10317.000101251,10317.000101252,10317.000102740,10317.000102741]	807553	812901
G000436435	No	153	40	12	[10317.000094753,10317.000100524,10317.000101078,10317.000101096,10317.000101133,10317.000101174,10317.000101175,10317.000101198,10317.000101250,10317.000101386,10317.000102791,10317.000103679]	812901	818249
G000436435	Yes	153	114	15	[10317.000096861,10317.000096909,10317.000096989,10317.000097005,10317.000098379,10317.000098435,10317.000101074,10317.000101112,10317.000101114,10317.000101124,10317.000101132,10317.000101145,10317.000101242,10317.000101262,10317.000101389]	812901	818249
G000436435	not provided	153	12	6	[10317.000075986,10317.000101178,10317.000101212,10317.000101251,10317.000102740,10317.000102741]	812901	818249
G000436435	No	154	32	11	[10317.000035779,10317.000094753,10317.000100524,10317.000101096,10317.000101104,10317.000101174,10317.000101175,10317.000101250,10317.000101386,10317.000102791,10317.000103679]	818249	823597
G000436435	Yes	154	84	16	[10317.000096861,10317.000096909,10317.000096989,10317.000097005,10317.000098379,10317.000098435,10317.000101074,10317.000101076,10317.000101112,10317.000101114,10317.000101119,10317.000101124,10317.000101145,10317.000101242,10317.000101262,10317.000101389]	818249	823597
G000436435	not provided	154	20	9	[10317.000075986,10317.000101094,10317.000101178,10317.000101180,10317.000101211,10317.000101212,10317.000101252,10317.000102740,10317.000102741]	818249	823597
G000436435	No	155	52	16	[10317.000035779,10317.000092644,10317.000094753,10317.000100524,10317.000101073,10317.000101078,10317.000101096,10317.000101103,10317.000101104,10317.000101133,10317.000101174,10317.000101175,10317.000101250,10317.000101386,10317.000102791,10317.000103679]	823597	828945
G000436435	Yes	155	91	19	[10317.000096861,10317.000096909,10317.000096989,10317.000097005,10317.000098379,10317.000098435,10317.000101074,10317.000101076,10317.000101100,10317.000101112,10317.000101114,10317.000101119,10317.000101124,10317.000101132,10317.000101145,10317.000101242,10317.000101262,10317.000101389,10317.000101404]	823597	828945
G000436435	not provided	155	29	9	[10317.000075986,10317.000101178,10317.000101180,10317.000101211,10317.000101212,10317.000101251,10317.000101252,10317.000102740,10317.000102741]	823597	828945
G000436435	No	156	40	10	[10317.000094753,10317.000100524,10317.000101096,10317.000101104,10317.000101133,10317.000101174,10317.000101175,10317.000101386,10317.000102791,10317.000103679]	828945	834293
G000436435	Yes	156	93	15	[10317.000096861,10317.000096909,10317.000096989,10317.000097005,10317.000098379,10317.000098435,10317.000101074,10317.000101076,10317.000101112,10317.000101114,10317.000101119,10317.000101124,10317.000101132,10317.000101242,10317.000101262]	828945	834293
G000436435	not provided	156	19	6	[10317.000101094,10317.000101212,10317.000101251,10317.000101252,10317.000102740,10317.000102741]	828945	834293
G000436435	No	157	22	9	[10317.000035779,10317.000094753,10317.000100524,10317.000101096,10317.000101133,10317.000101174,10317.000101175,10317.000101386,10317.000102791]	834293	839641
G000436435	Yes	157	99	17	[10317.000096861,10317.000096909,10317.000096989,10317.000097005,10317.000098379,10317.000098435,10317.000101074,10317.000101076,10317.000101112,10317.000101114,10317.000101119,10317.000101124,10317.000101132,10317.000101145,10317.000101242,10317.000101262,10317.000101389]	834293	839641
